# units: cm, T
xmin> -30.0
xmax> 24.900000000000013
nx> 10
ymin> -25.0
ymax> 18.199999999999996
ny> 7
zmin> -35.0
zmax> 29.0
nz> 9
tmin> -2e-09
tmax> 1.4999999999999994e-09
nt> 8
loopOrder> xyzt
! X	             Y	             Z	             T	            Fx	            Fy	            Fz
-2.39000000E+01	1.10000000E+01	-2.70000000E+01	-4.13590306E-25	1.16602973E-14	-2.26230623E-14	2.93476099E-15
-1.78000000E+01	1.10000000E+01	-2.70000000E+01	-4.13590306E-25	1.09512814E-14	-2.26230623E-14	2.93476099E-15
-1.17000000E+01	1.10000000E+01	-2.70000000E+01	-4.13590306E-25	1.02926116E-14	-2.26230623E-14	2.93476099E-15
-5.60000000E+00	1.10000000E+01	-2.70000000E+01	-4.13590306E-25	9.83805811E-15	-2.26230623E-14	2.93476099E-15
5.00000000E-01	1.10000000E+01	-2.70000000E+01	-4.13590306E-25	9.69373872E-15	-2.26230623E-14	2.93476099E-15
6.60000000E+00	1.10000000E+01	-2.70000000E+01	-4.13590306E-25	9.89334558E-15	-2.26230623E-14	2.93476099E-15
1.27000000E+01	1.10000000E+01	-2.70000000E+01	-4.13590306E-25	1.03902794E-14	-2.26230623E-14	2.93476099E-15
1.88000000E+01	1.10000000E+01	-2.70000000E+01	-4.13590306E-25	1.10685284E-14	-2.26230623E-14	2.93476099E-15
2.49000000E+01	1.10000000E+01	-2.70000000E+01	-4.13590306E-25	1.17697517E-14	-2.26230623E-14	2.93476099E-15
-3.00000000E+01	1.82000000E+01	-2.70000000E+01	-4.13590306E-25	1.23491696E-14	-2.21312098E-14	2.93476099E-15
-2.39000000E+01	1.82000000E+01	-2.70000000E+01	-4.13590306E-25	1.17034226E-14	-2.21312098E-14	2.93476099E-15
-1.78000000E+01	1.82000000E+01	-2.70000000E+01	-4.13590306E-25	1.09324305E-14	-2.21312098E-14	2.93476099E-15
-1.17000000E+01	1.82000000E+01	-2.70000000E+01	-4.13590306E-25	1.02161854E-14	-2.21312098E-14	2.93476099E-15
-5.60000000E+00	1.82000000E+01	-2.70000000E+01	-4.13590306E-25	9.72189871E-15	-2.21312098E-14	2.93476099E-15
5.00000000E-01	1.82000000E+01	-2.70000000E+01	-4.13590306E-25	9.56496414E-15	-2.21312098E-14	2.93476099E-15
6.60000000E+00	1.82000000E+01	-2.70000000E+01	-4.13590306E-25	9.78201894E-15	-2.21312098E-14	2.93476099E-15
1.27000000E+01	1.82000000E+01	-2.70000000E+01	-4.13590306E-25	1.03223905E-14	-2.21312098E-14	2.93476099E-15
1.88000000E+01	1.82000000E+01	-2.70000000E+01	-4.13590306E-25	1.10599262E-14	-2.21312098E-14	2.93476099E-15
2.49000000E+01	1.82000000E+01	-2.70000000E+01	-4.13590306E-25	1.18224445E-14	-2.21312098E-14	2.93476099E-15
-3.00000000E+01	-2.50000000E+01	-1.90000000E+01	-4.13590306E-25	7.12813033E-15	-1.63190144E-14	5.48518951E-15
-2.39000000E+01	-2.50000000E+01	-1.90000000E+01	-4.13590306E-25	7.52691060E-15	-1.63190144E-14	5.48518951E-15
-1.78000000E+01	-2.50000000E+01	-1.90000000E+01	-4.13590306E-25	8.00303583E-15	-1.63190144E-14	5.48518951E-15
-1.17000000E+01	-2.50000000E+01	-1.90000000E+01	-4.13590306E-25	8.44535206E-15	-1.63190144E-14	5.48518951E-15
-5.60000000E+00	-2.50000000E+01	-1.90000000E+01	-4.13590306E-25	8.75059821E-15	-1.63190144E-14	5.48518951E-15
5.00000000E-01	-2.50000000E+01	-1.90000000E+01	-4.13590306E-25	8.84751296E-15	-1.63190144E-14	5.48518951E-15
6.60000000E+00	-2.50000000E+01	-1.90000000E+01	-4.13590306E-25	8.71347104E-15	-1.63190144E-14	5.48518951E-15
1.27000000E+01	-2.50000000E+01	-1.90000000E+01	-4.13590306E-25	8.37976524E-15	-1.63190144E-14	5.48518951E-15
1.88000000E+01	-2.50000000E+01	-1.90000000E+01	-4.13590306E-25	7.92430097E-15	-1.63190144E-14	5.48518951E-15
2.49000000E+01	-2.50000000E+01	-1.90000000E+01	-4.13590306E-25	7.45340876E-15	-1.63190144E-14	5.48518951E-15
-3.00000000E+01	-1.78000000E+01	-1.90000000E+01	-4.13590306E-25	6.66489855E-15	-1.58863737E-14	5.48518951E-15
-2.39000000E+01	-1.78000000E+01	-1.90000000E+01	-4.13590306E-25	7.31670082E-15	-1.58863737E-14	5.48518951E-15
-1.78000000E+01	-1.78000000E+01	-1.90000000E+01	-4.13590306E-25	8.09492264E-15	-1.58863737E-14	5.48518951E-15
-1.17000000E+01	-1.78000000E+01	-1.90000000E+01	-4.13590306E-25	8.81788400E-15	-1.58863737E-14	5.48518951E-15
-5.60000000E+00	-1.78000000E+01	-1.90000000E+01	-4.13590306E-25	9.31680573E-15	-1.58863737E-14	5.48518951E-15
5.00000000E-01	-1.78000000E+01	-1.90000000E+01	-4.13590306E-25	9.47521190E-15	-1.58863737E-14	5.48518951E-15
6.60000000E+00	-1.78000000E+01	-1.90000000E+01	-4.13590306E-25	9.25612174E-15	-1.58863737E-14	5.48518951E-15
1.27000000E+01	-1.78000000E+01	-1.90000000E+01	-4.13590306E-25	8.71068303E-15	-1.58863737E-14	5.48518951E-15
1.88000000E+01	-1.78000000E+01	-1.90000000E+01	-4.13590306E-25	7.96623132E-15	-1.58863737E-14	5.48518951E-15
2.49000000E+01	-1.78000000E+01	-1.90000000E+01	-4.13590306E-25	7.19656282E-15	-1.58863737E-14	5.48518951E-15
-3.00000000E+01	-1.06000000E+01	-1.90000000E+01	-4.13590306E-25	6.79401578E-15	-1.54131591E-14	5.48518951E-15
-2.39000000E+01	-1.06000000E+01	-1.90000000E+01	-4.13590306E-25	7.37529288E-15	-1.54131591E-14	5.48518951E-15
-1.78000000E+01	-1.06000000E+01	-1.90000000E+01	-4.13590306E-25	8.06931091E-15	-1.54131591E-14	5.48518951E-15
-1.17000000E+01	-1.06000000E+01	-1.90000000E+01	-4.13590306E-25	8.71404766E-15	-1.54131591E-14	5.48518951E-15
-5.60000000E+00	-1.06000000E+01	-1.90000000E+01	-4.13590306E-25	9.15898593E-15	-1.54131591E-14	5.48518951E-15
5.00000000E-01	-1.06000000E+01	-1.90000000E+01	-4.13590306E-25	9.30025250E-15	-1.54131591E-14	5.48518951E-15
6.60000000E+00	-1.06000000E+01	-1.90000000E+01	-4.13590306E-25	9.10486796E-15	-1.54131591E-14	5.48518951E-15
1.27000000E+01	-1.06000000E+01	-1.90000000E+01	-4.13590306E-25	8.61844586E-15	-1.54131591E-14	5.48518951E-15
1.88000000E+01	-1.06000000E+01	-1.90000000E+01	-4.13590306E-25	7.95454401E-15	-1.54131591E-14	5.48518951E-15
2.49000000E+01	-1.06000000E+01	-1.90000000E+01	-4.13590306E-25	7.26815384E-15	-1.54131591E-14	5.48518951E-15
-3.00000000E+01	-3.40000000E+00	-1.90000000E+01	-4.13590306E-25	7.45138972E-15	-1.55069242E-14	5.48518951E-15
-2.39000000E+01	-3.40000000E+00	-1.90000000E+01	-4.13590306E-25	7.67360236E-15	-1.55069242E-14	5.48518951E-15
-1.78000000E+01	-3.40000000E+00	-1.90000000E+01	-4.13590306E-25	7.93891398E-15	-1.55069242E-14	5.48518951E-15
-1.17000000E+01	-3.40000000E+00	-1.90000000E+01	-4.13590306E-25	8.18538620E-15	-1.55069242E-14	5.48518951E-15
-5.60000000E+00	-3.40000000E+00	-1.90000000E+01	-4.13590306E-25	8.35547875E-15	-1.55069242E-14	5.48518951E-15
5.00000000E-01	-3.40000000E+00	-1.90000000E+01	-4.13590306E-25	8.40948263E-15	-1.55069242E-14	5.48518951E-15
6.60000000E+00	-3.40000000E+00	-1.90000000E+01	-4.13590306E-25	8.33479034E-15	-1.55069242E-14	5.48518951E-15
1.27000000E+01	-3.40000000E+00	-1.90000000E+01	-4.13590306E-25	8.14883921E-15	-1.55069242E-14	5.48518951E-15
1.88000000E+01	-3.40000000E+00	-1.90000000E+01	-4.13590306E-25	7.89504050E-15	-1.55069242E-14	5.48518951E-15
2.49000000E+01	-3.40000000E+00	-1.90000000E+01	-4.13590306E-25	7.63264487E-15	-1.55069242E-14	5.48518951E-15
-3.00000000E+01	3.80000000E+00	-1.90000000E+01	-4.13590306E-25	8.31070748E-15	-1.59463760E-14	5.48518951E-15
-2.39000000E+01	3.80000000E+00	-1.90000000E+01	-4.13590306E-25	8.06355184E-15	-1.59463760E-14	5.48518951E-15
-1.78000000E+01	3.80000000E+00	-1.90000000E+01	-4.13590306E-25	7.76845942E-15	-1.59463760E-14	5.48518951E-15
-1.17000000E+01	3.80000000E+00	-1.90000000E+01	-4.13590306E-25	7.49432111E-15	-1.59463760E-14	5.48518951E-15
-5.60000000E+00	3.80000000E+00	-1.90000000E+01	-4.13590306E-25	7.30513595E-15	-1.59463760E-14	5.48518951E-15
5.00000000E-01	3.80000000E+00	-1.90000000E+01	-4.13590306E-25	7.24507022E-15	-1.59463760E-14	5.48518951E-15
6.60000000E+00	3.80000000E+00	-1.90000000E+01	-4.13590306E-25	7.32814659E-15	-1.59463760E-14	5.48518951E-15
1.27000000E+01	3.80000000E+00	-1.90000000E+01	-4.13590306E-25	7.53497044E-15	-1.59463760E-14	5.48518951E-15
1.88000000E+01	3.80000000E+00	-1.90000000E+01	-4.13590306E-25	7.81725763E-15	-1.59463760E-14	5.48518951E-15
2.49000000E+01	3.80000000E+00	-1.90000000E+01	-4.13590306E-25	8.10910674E-15	-1.59463760E-14	5.48518951E-15
-3.00000000E+01	1.10000000E+01	-1.90000000E+01	-4.13590306E-25	8.94541355E-15	-1.60056174E-14	5.48518951E-15
-2.39000000E+01	1.10000000E+01	-1.90000000E+01	-4.13590306E-25	8.35157487E-15	-1.60056174E-14	5.48518951E-15
-1.78000000E+01	1.10000000E+01	-1.90000000E+01	-4.13590306E-25	7.64255890E-15	-1.60056174E-14	5.48518951E-15
-1.17000000E+01	1.10000000E+01	-1.90000000E+01	-4.13590306E-25	6.98388918E-15	-1.60056174E-14	5.48518951E-15
-5.60000000E+00	1.10000000E+01	-1.90000000E+01	-4.13590306E-25	6.52933566E-15	-1.60056174E-14	5.48518951E-15
5.00000000E-01	1.10000000E+01	-1.90000000E+01	-4.13590306E-25	6.38501627E-15	-1.60056174E-14	5.48518951E-15
6.60000000E+00	1.10000000E+01	-1.90000000E+01	-4.13590306E-25	6.58462313E-15	-1.60056174E-14	5.48518951E-15
1.27000000E+01	1.10000000E+01	-1.90000000E+01	-4.13590306E-25	7.08155697E-15	-1.60056174E-14	5.48518951E-15
1.88000000E+01	1.10000000E+01	-1.90000000E+01	-4.13590306E-25	7.75980594E-15	-1.60056174E-14	5.48518951E-15
2.49000000E+01	1.10000000E+01	-1.90000000E+01	-4.13590306E-25	8.46102922E-15	-1.60056174E-14	5.48518951E-15
-3.00000000E+01	1.82000000E+01	-1.90000000E+01	-4.13590306E-25	9.04044714E-15	-1.55137649E-14	5.48518951E-15
-2.39000000E+01	1.82000000E+01	-1.90000000E+01	-4.13590306E-25	8.39470013E-15	-1.55137649E-14	5.48518951E-15
-1.78000000E+01	1.82000000E+01	-1.90000000E+01	-4.13590306E-25	7.62370801E-15	-1.55137649E-14	5.48518951E-15
-1.17000000E+01	1.82000000E+01	-1.90000000E+01	-4.13590306E-25	6.90746298E-15	-1.55137649E-14	5.48518951E-15
-5.60000000E+00	1.82000000E+01	-1.90000000E+01	-4.13590306E-25	6.41317626E-15	-1.55137649E-14	5.48518951E-15
5.00000000E-01	1.82000000E+01	-1.90000000E+01	-4.13590306E-25	6.25624169E-15	-1.55137649E-14	5.48518951E-15
6.60000000E+00	1.82000000E+01	-1.90000000E+01	-4.13590306E-25	6.47329649E-15	-1.55137649E-14	5.48518951E-15
1.27000000E+01	1.82000000E+01	-1.90000000E+01	-4.13590306E-25	7.01366806E-15	-1.55137649E-14	5.48518951E-15
1.88000000E+01	1.82000000E+01	-1.90000000E+01	-4.13590306E-25	7.75120379E-15	-1.55137649E-14	5.48518951E-15
2.49000000E+01	1.82000000E+01	-1.90000000E+01	-4.13590306E-25	8.51372205E-15	-1.55137649E-14	5.48518951E-15
-3.00000000E+01	-2.50000000E+01	-1.10000000E+01	-4.13590306E-25	3.81940788E-15	-9.70156947E-15	4.65426559E-15
-2.39000000E+01	-2.50000000E+01	-1.10000000E+01	-4.13590306E-25	4.21818815E-15	-9.70156947E-15	4.65426559E-15
-1.78000000E+01	-2.50000000E+01	-1.10000000E+01	-4.13590306E-25	4.69431338E-15	-9.70156947E-15	4.65426559E-15
-1.17000000E+01	-2.50000000E+01	-1.10000000E+01	-4.13590306E-25	5.13662961E-15	-9.70156947E-15	4.65426559E-15
-5.60000000E+00	-2.50000000E+01	-1.10000000E+01	-4.13590306E-25	5.44187576E-15	-9.70156947E-15	4.65426559E-15
5.00000000E-01	-2.50000000E+01	-1.10000000E+01	-4.13590306E-25	5.53879051E-15	-9.70156947E-15	4.65426559E-15
6.60000000E+00	-2.50000000E+01	-1.10000000E+01	-4.13590306E-25	5.40474859E-15	-9.70156947E-15	4.65426559E-15
1.27000000E+01	-2.50000000E+01	-1.10000000E+01	-4.13590306E-25	5.07104279E-15	-9.70156947E-15	4.65426559E-15
1.88000000E+01	-2.50000000E+01	-1.10000000E+01	-4.13590306E-25	4.61557852E-15	-9.70156947E-15	4.65426559E-15
2.49000000E+01	-2.50000000E+01	-1.10000000E+01	-4.13590306E-25	4.14468631E-15	-9.70156947E-15	4.65426559E-15
-3.00000000E+01	-1.78000000E+01	-1.10000000E+01	-4.13590306E-25	3.35617610E-15	-9.26892880E-15	4.65426559E-15
-2.39000000E+01	-1.78000000E+01	-1.10000000E+01	-4.13590306E-25	4.00797837E-15	-9.26892880E-15	4.65426559E-15
-1.78000000E+01	-1.78000000E+01	-1.10000000E+01	-4.13590306E-25	4.78620019E-15	-9.26892880E-15	4.65426559E-15
-1.17000000E+01	-1.78000000E+01	-1.10000000E+01	-4.13590306E-25	5.50916155E-15	-9.26892880E-15	4.65426559E-15
-5.60000000E+00	-1.78000000E+01	-1.10000000E+01	-4.13590306E-25	6.00808328E-15	-9.26892880E-15	4.65426559E-15
5.00000000E-01	-1.78000000E+01	-1.10000000E+01	-4.13590306E-25	6.16648945E-15	-9.26892880E-15	4.65426559E-15
6.60000000E+00	-1.78000000E+01	-1.10000000E+01	-4.13590306E-25	5.94739929E-15	-9.26892880E-15	4.65426559E-15
1.27000000E+01	-1.78000000E+01	-1.10000000E+01	-4.13590306E-25	5.40196058E-15	-9.26892880E-15	4.65426559E-15
1.88000000E+01	-1.78000000E+01	-1.10000000E+01	-4.13590306E-25	4.65750887E-15	-9.26892880E-15	4.65426559E-15
2.49000000E+01	-1.78000000E+01	-1.10000000E+01	-4.13590306E-25	3.88784037E-15	-9.26892880E-15	4.65426559E-15
-3.00000000E+01	-1.06000000E+01	-1.10000000E+01	-4.13590306E-25	3.48529333E-15	-8.79571421E-15	4.65426559E-15
-2.39000000E+01	-1.06000000E+01	-1.10000000E+01	-4.13590306E-25	4.06657043E-15	-8.79571421E-15	4.65426559E-15
-1.78000000E+01	-1.06000000E+01	-1.10000000E+01	-4.13590306E-25	4.76058846E-15	-8.79571421E-15	4.65426559E-15
-1.17000000E+01	-1.06000000E+01	-1.10000000E+01	-4.13590306E-25	5.40532521E-15	-8.79571421E-15	4.65426559E-15
-5.60000000E+00	-1.06000000E+01	-1.10000000E+01	-4.13590306E-25	5.85026348E-15	-8.79571421E-15	4.65426559E-15
5.00000000E-01	-1.06000000E+01	-1.10000000E+01	-4.13590306E-25	5.99153005E-15	-8.79571421E-15	4.65426559E-15
6.60000000E+00	-1.06000000E+01	-1.10000000E+01	-4.13590306E-25	5.79614551E-15	-8.79571421E-15	4.65426559E-15
1.27000000E+01	-1.06000000E+01	-1.10000000E+01	-4.13590306E-25	5.30972341E-15	-8.79571421E-15	4.65426559E-15
1.88000000E+01	-1.06000000E+01	-1.10000000E+01	-4.13590306E-25	4.64582156E-15	-8.79571421E-15	4.65426559E-15
2.49000000E+01	-1.06000000E+01	-1.10000000E+01	-4.13590306E-25	3.95943139E-15	-8.79571421E-15	4.65426559E-15
-3.00000000E+01	-3.40000000E+00	-1.10000000E+01	-4.13590306E-25	4.14266727E-15	-8.88947926E-15	4.65426559E-15
-2.39000000E+01	-3.40000000E+00	-1.10000000E+01	-4.13590306E-25	4.36487991E-15	-8.88947926E-15	4.65426559E-15
-1.78000000E+01	-3.40000000E+00	-1.10000000E+01	-4.13590306E-25	4.63019153E-15	-8.88947926E-15	4.65426559E-15
-1.17000000E+01	-3.40000000E+00	-1.10000000E+01	-4.13590306E-25	4.87666375E-15	-8.88947926E-15	4.65426559E-15
-5.60000000E+00	-3.40000000E+00	-1.10000000E+01	-4.13590306E-25	5.04675630E-15	-8.88947926E-15	4.65426559E-15
5.00000000E-01	-3.40000000E+00	-1.10000000E+01	-4.13590306E-25	5.10076018E-15	-8.88947926E-15	4.65426559E-15
6.60000000E+00	-3.40000000E+00	-1.10000000E+01	-4.13590306E-25	5.02606789E-15	-8.88947926E-15	4.65426559E-15
1.27000000E+01	-3.40000000E+00	-1.10000000E+01	-4.13590306E-25	4.84011676E-15	-8.88947926E-15	4.65426559E-15
1.88000000E+01	-3.40000000E+00	-1.10000000E+01	-4.13590306E-25	4.58631805E-15	-8.88947926E-15	4.65426559E-15
2.49000000E+01	-3.40000000E+00	-1.10000000E+01	-4.13590306E-25	4.32392242E-15	-8.88947926E-15	4.65426559E-15
-3.00000000E+01	3.80000000E+00	-1.10000000E+01	-4.13590306E-25	5.00198503E-15	-9.32893113E-15	4.65426559E-15
-2.39000000E+01	3.80000000E+00	-1.10000000E+01	-4.13590306E-25	4.75482939E-15	-9.32893113E-15	4.65426559E-15
-1.78000000E+01	3.80000000E+00	-1.10000000E+01	-4.13590306E-25	4.45973697E-15	-9.32893113E-15	4.65426559E-15
-1.17000000E+01	3.80000000E+00	-1.10000000E+01	-4.13590306E-25	4.18559866E-15	-9.32893113E-15	4.65426559E-15
-5.60000000E+00	3.80000000E+00	-1.10000000E+01	-4.13590306E-25	3.99641350E-15	-9.32893113E-15	4.65426559E-15
5.00000000E-01	3.80000000E+00	-1.10000000E+01	-4.13590306E-25	3.93634777E-15	-9.32893113E-15	4.65426559E-15
6.60000000E+00	3.80000000E+00	-1.10000000E+01	-4.13590306E-25	4.01942414E-15	-9.32893113E-15	4.65426559E-15
1.27000000E+01	3.80000000E+00	-1.10000000E+01	-4.13590306E-25	4.22624799E-15	-9.32893113E-15	4.65426559E-15
1.88000000E+01	3.80000000E+00	-1.10000000E+01	-4.13590306E-25	4.50853518E-15	-9.32893113E-15	4.65426559E-15
2.49000000E+01	3.80000000E+00	-1.10000000E+01	-4.13590306E-25	4.80038428E-15	-9.32893113E-15	4.65426559E-15
-3.00000000E+01	1.10000000E+01	-1.10000000E+01	-4.13590306E-25	5.63669110E-15	-9.38817253E-15	4.65426559E-15
-2.39000000E+01	1.10000000E+01	-1.10000000E+01	-4.13590306E-25	5.04285242E-15	-9.38817253E-15	4.65426559E-15
-1.78000000E+01	1.10000000E+01	-1.10000000E+01	-4.13590306E-25	4.33383645E-15	-9.38817253E-15	4.65426559E-15
-1.17000000E+01	1.10000000E+01	-1.10000000E+01	-4.13590306E-25	3.67516673E-15	-9.38817253E-15	4.65426559E-15
-5.60000000E+00	1.10000000E+01	-1.10000000E+01	-4.13590306E-25	3.22061321E-15	-9.38817253E-15	4.65426559E-15
5.00000000E-01	1.10000000E+01	-1.10000000E+01	-4.13590306E-25	3.07629381E-15	-9.38817253E-15	4.65426559E-15
6.60000000E+00	1.10000000E+01	-1.10000000E+01	-4.13590306E-25	3.27590068E-15	-9.38817253E-15	4.65426559E-15
1.27000000E+01	1.10000000E+01	-1.10000000E+01	-4.13590306E-25	3.77283452E-15	-9.38817253E-15	4.65426559E-15
1.88000000E+01	1.10000000E+01	-1.10000000E+01	-4.13590306E-25	4.45108349E-15	-9.38817253E-15	4.65426559E-15
2.49000000E+01	1.10000000E+01	-1.10000000E+01	-4.13590306E-25	5.15230677E-15	-9.38817253E-15	4.65426559E-15
-3.00000000E+01	1.82000000E+01	-1.10000000E+01	-4.13590306E-25	5.73172469E-15	-8.89632004E-15	4.65426559E-15
-2.39000000E+01	1.82000000E+01	-1.10000000E+01	-4.13590306E-25	5.08597768E-15	-8.89632004E-15	4.65426559E-15
-1.78000000E+01	1.82000000E+01	-1.10000000E+01	-4.13590306E-25	4.31498556E-15	-8.89632004E-15	4.65426559E-15
-1.17000000E+01	1.82000000E+01	-1.10000000E+01	-4.13590306E-25	3.59874053E-15	-8.89632004E-15	4.65426559E-15
-5.60000000E+00	1.82000000E+01	-1.10000000E+01	-4.13590306E-25	3.10445381E-15	-8.89632004E-15	4.65426559E-15
5.00000000E-01	1.82000000E+01	-1.10000000E+01	-4.13590306E-25	2.94751924E-15	-8.89632004E-15	4.65426559E-15
6.60000000E+00	1.82000000E+01	-1.10000000E+01	-4.13590306E-25	3.16457404E-15	-8.89632004E-15	4.65426559E-15
1.27000000E+01	1.82000000E+01	-1.10000000E+01	-4.13590306E-25	3.70494561E-15	-8.89632004E-15	4.65426559E-15
1.88000000E+01	1.82000000E+01	-1.10000000E+01	-4.13590306E-25	4.44248134E-15	-8.89632004E-15	4.65426559E-15
2.49000000E+01	1.82000000E+01	-1.10000000E+01	-4.13590306E-25	5.20499959E-15	-8.89632004E-15	4.65426559E-15
-3.00000000E+01	-2.50000000E+01	-3.00000000E+00	-4.13590306E-25	5.10685432E-16	-3.08412457E-15	1.47220608E-15
-2.39000000E+01	-2.50000000E+01	-3.00000000E+00	-4.13590306E-25	9.09465698E-16	-3.08412457E-15	1.47220608E-15
-1.78000000E+01	-2.50000000E+01	-3.00000000E+00	-4.13590306E-25	1.38559093E-15	-3.08412457E-15	1.47220608E-15
-1.17000000E+01	-2.50000000E+01	-3.00000000E+00	-4.13590306E-25	1.82790716E-15	-3.08412457E-15	1.47220608E-15
-5.60000000E+00	-2.50000000E+01	-3.00000000E+00	-4.13590306E-25	2.13315331E-15	-3.08412457E-15	1.47220608E-15
5.00000000E-01	-2.50000000E+01	-3.00000000E+00	-4.13590306E-25	2.23006806E-15	-3.08412457E-15	1.47220608E-15
6.60000000E+00	-2.50000000E+01	-3.00000000E+00	-4.13590306E-25	2.09602614E-15	-3.08412457E-15	1.47220608E-15
1.27000000E+01	-2.50000000E+01	-3.00000000E+00	-4.13590306E-25	1.76232034E-15	-3.08412457E-15	1.47220608E-15
1.88000000E+01	-2.50000000E+01	-3.00000000E+00	-4.13590306E-25	1.30685607E-15	-3.08412457E-15	1.47220608E-15
2.49000000E+01	-2.50000000E+01	-3.00000000E+00	-4.13590306E-25	8.35963860E-16	-3.08412457E-15	1.47220608E-15
-3.00000000E+01	-1.78000000E+01	-3.00000000E+00	-4.13590306E-25	4.74536470E-17	-2.65148390E-15	1.47220608E-15
-2.39000000E+01	-1.78000000E+01	-3.00000000E+00	-4.13590306E-25	6.99255920E-16	-2.65148390E-15	1.47220608E-15
-1.78000000E+01	-1.78000000E+01	-3.00000000E+00	-4.13590306E-25	1.47747774E-15	-2.65148390E-15	1.47220608E-15
-1.17000000E+01	-1.78000000E+01	-3.00000000E+00	-4.13590306E-25	2.20043910E-15	-2.65148390E-15	1.47220608E-15
-5.60000000E+00	-1.78000000E+01	-3.00000000E+00	-4.13590306E-25	2.69936083E-15	-2.65148390E-15	1.47220608E-15
5.00000000E-01	-1.78000000E+01	-3.00000000E+00	-4.13590306E-25	2.85776700E-15	-2.65148390E-15	1.47220608E-15
6.60000000E+00	-1.78000000E+01	-3.00000000E+00	-4.13590306E-25	2.63867684E-15	-2.65148390E-15	1.47220608E-15
1.27000000E+01	-1.78000000E+01	-3.00000000E+00	-4.13590306E-25	2.09323813E-15	-2.65148390E-15	1.47220608E-15
1.88000000E+01	-1.78000000E+01	-3.00000000E+00	-4.13590306E-25	1.34878642E-15	-2.65148390E-15	1.47220608E-15
2.49000000E+01	-1.78000000E+01	-3.00000000E+00	-4.13590306E-25	5.79117915E-16	-2.65148390E-15	1.47220608E-15
-3.00000000E+01	-1.06000000E+01	-3.00000000E+00	-4.13590306E-25	1.76570883E-16	-2.17826931E-15	1.47220608E-15
-2.39000000E+01	-1.06000000E+01	-3.00000000E+00	-4.13590306E-25	7.57847982E-16	-2.17826931E-15	1.47220608E-15
-1.78000000E+01	-1.06000000E+01	-3.00000000E+00	-4.13590306E-25	1.45186600E-15	-2.17826931E-15	1.47220608E-15
-1.17000000E+01	-1.06000000E+01	-3.00000000E+00	-4.13590306E-25	2.09660276E-15	-2.17826931E-15	1.47220608E-15
-5.60000000E+00	-1.06000000E+01	-3.00000000E+00	-4.13590306E-25	2.54154103E-15	-2.17826931E-15	1.47220608E-15
5.00000000E-01	-1.06000000E+01	-3.00000000E+00	-4.13590306E-25	2.68280760E-15	-2.17826931E-15	1.47220608E-15
6.60000000E+00	-1.06000000E+01	-3.00000000E+00	-4.13590306E-25	2.48742306E-15	-2.17826931E-15	1.47220608E-15
1.27000000E+01	-1.06000000E+01	-3.00000000E+00	-4.13590306E-25	2.00100096E-15	-2.17826931E-15	1.47220608E-15
1.88000000E+01	-1.06000000E+01	-3.00000000E+00	-4.13590306E-25	1.33709911E-15	-2.17826931E-15	1.47220608E-15
2.49000000E+01	-1.06000000E+01	-3.00000000E+00	-4.13590306E-25	6.50708940E-16	-2.17826931E-15	1.47220608E-15
-3.00000000E+01	-3.40000000E+00	-3.00000000E+00	-4.13590306E-25	8.33944823E-16	-2.27203436E-15	1.47220608E-15
-2.39000000E+01	-3.40000000E+00	-3.00000000E+00	-4.13590306E-25	1.05615746E-15	-2.27203436E-15	1.47220608E-15
-1.78000000E+01	-3.40000000E+00	-3.00000000E+00	-4.13590306E-25	1.32146908E-15	-2.27203436E-15	1.47220608E-15
-1.17000000E+01	-3.40000000E+00	-3.00000000E+00	-4.13590306E-25	1.56794130E-15	-2.27203436E-15	1.47220608E-15
-5.60000000E+00	-3.40000000E+00	-3.00000000E+00	-4.13590306E-25	1.73803385E-15	-2.27203436E-15	1.47220608E-15
5.00000000E-01	-3.40000000E+00	-3.00000000E+00	-4.13590306E-25	1.79203773E-15	-2.27203436E-15	1.47220608E-15
6.60000000E+00	-3.40000000E+00	-3.00000000E+00	-4.13590306E-25	1.71734544E-15	-2.27203436E-15	1.47220608E-15
1.27000000E+01	-3.40000000E+00	-3.00000000E+00	-4.13590306E-25	1.53139431E-15	-2.27203436E-15	1.47220608E-15
1.88000000E+01	-3.40000000E+00	-3.00000000E+00	-4.13590306E-25	1.27759560E-15	-2.27203436E-15	1.47220608E-15
2.49000000E+01	-3.40000000E+00	-3.00000000E+00	-4.13590306E-25	1.01519997E-15	-2.27203436E-15	1.47220608E-15
-3.00000000E+01	3.80000000E+00	-3.00000000E+00	-4.13590306E-25	1.69326257E-15	-2.71148623E-15	1.47220608E-15
-2.39000000E+01	3.80000000E+00	-3.00000000E+00	-4.13590306E-25	1.44610694E-15	-2.71148623E-15	1.47220608E-15
-1.78000000E+01	3.80000000E+00	-3.00000000E+00	-4.13590306E-25	1.15101452E-15	-2.71148623E-15	1.47220608E-15
-1.17000000E+01	3.80000000E+00	-3.00000000E+00	-4.13590306E-25	8.76876206E-16	-2.71148623E-15	1.47220608E-15
-5.60000000E+00	3.80000000E+00	-3.00000000E+00	-4.13590306E-25	6.87691047E-16	-2.71148623E-15	1.47220608E-15
5.00000000E-01	3.80000000E+00	-3.00000000E+00	-4.13590306E-25	6.27625320E-16	-2.71148623E-15	1.47220608E-15
6.60000000E+00	3.80000000E+00	-3.00000000E+00	-4.13590306E-25	7.10701690E-16	-2.71148623E-15	1.47220608E-15
